as_of,geo_value,signal,source,time_type,time_value,issue,value,target_end_date
2025-05-14,va,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-04-20,2025-05-11,45.0,2025-04-26
2025-05-14,va,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-04-27,2025-05-11,32.0,2025-05-03
2025-05-14,va,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-05-04,2025-05-11,30.0,2025-05-10
2024-11-20,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-13,2024-11-17,,2024-10-19
2024-11-20,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-20,2024-11-17,0.0,2024-10-26
2024-11-20,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-27,2024-11-17,0.0,2024-11-02
2024-11-20,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-03,2024-11-17,0.0,2024-11-09
2024-11-20,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-10,2024-11-17,0.0,2024-11-16
2024-11-27,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-13,2024-11-24,,2024-10-19
2024-11-27,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-20,2024-11-24,0.0,2024-10-26
2024-11-27,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-27,2024-11-24,0.0,2024-11-02
2024-11-27,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-03,2024-11-24,0.0,2024-11-09
2024-11-27,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-10,2024-11-24,0.0,2024-11-16
2024-11-27,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-17,2024-11-24,,2024-11-23
2024-12-04,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-13,2024-12-01,,2024-10-19
2024-12-04,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-20,2024-12-01,0.0,2024-10-26
2024-12-04,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-27,2024-12-01,0.0,2024-11-02
2024-12-04,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-03,2024-12-01,0.0,2024-11-09
2024-12-04,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-10,2024-12-01,0.0,2024-11-16
2024-12-04,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-17,2024-12-01,0.0,2024-11-23
2024-12-04,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-24,2024-12-01,0.0,2024-11-30
2024-12-11,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-13,2024-12-08,,2024-10-19
2024-12-11,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-20,2024-12-08,0.0,2024-10-26
2024-12-11,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-27,2024-12-08,0.0,2024-11-02
2024-12-11,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-03,2024-12-08,0.0,2024-11-09
2024-12-11,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-10,2024-12-08,0.0,2024-11-16
2024-12-11,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-17,2024-12-08,0.0,2024-11-23
2024-12-11,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-24,2024-12-08,0.0,2024-11-30
2024-12-11,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-01,2024-12-08,0.0,2024-12-07
2024-12-18,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-13,2024-12-15,,2024-10-19
2024-12-18,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-20,2024-12-15,0.0,2024-10-26
2024-12-18,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-27,2024-12-15,0.0,2024-11-02
2024-12-18,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-03,2024-12-15,0.0,2024-11-09
2024-12-18,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-10,2024-12-15,0.0,2024-11-16
2024-12-18,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-17,2024-12-15,0.0,2024-11-23
2024-12-18,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-24,2024-12-15,0.0,2024-11-30
2024-12-18,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-01,2024-12-15,0.0,2024-12-07
2024-12-18,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-08,2024-12-15,0.0,2024-12-14
2024-12-25,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-13,2024-12-22,,2024-10-19
2024-12-25,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-20,2024-12-22,0.0,2024-10-26
2024-12-25,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-27,2024-12-22,0.0,2024-11-02
2024-12-25,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-03,2024-12-22,0.0,2024-11-09
2024-12-25,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-10,2024-12-22,0.0,2024-11-16
2024-12-25,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-17,2024-12-22,0.0,2024-11-23
2024-12-25,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-24,2024-12-22,0.0,2024-11-30
2024-12-25,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-01,2024-12-22,0.0,2024-12-07
2024-12-25,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-08,2024-12-22,0.0,2024-12-14
2024-12-25,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-15,2024-12-22,0.0,2024-12-21
2025-01-01,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-13,2024-12-29,,2024-10-19
2025-01-01,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-20,2024-12-29,0.0,2024-10-26
2025-01-01,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-27,2024-12-29,0.0,2024-11-02
2025-01-01,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-03,2024-12-29,0.0,2024-11-09
2025-01-01,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-10,2024-12-29,0.0,2024-11-16
2025-01-01,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-17,2024-12-29,0.0,2024-11-23
2025-01-01,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-24,2024-12-29,0.0,2024-11-30
2025-01-01,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-01,2024-12-29,0.0,2024-12-07
2025-01-01,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-08,2024-12-29,0.0,2024-12-14
2025-01-01,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-15,2024-12-29,0.0,2024-12-21
2025-01-01,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-22,2024-12-29,1.0,2024-12-28
2025-01-08,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-13,2025-01-05,,2024-10-19
2025-01-08,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-20,2025-01-05,0.0,2024-10-26
2025-01-08,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-27,2025-01-05,0.0,2024-11-02
2025-01-08,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-03,2025-01-05,0.0,2024-11-09
2025-01-08,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-10,2025-01-05,0.0,2024-11-16
2025-01-08,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-17,2025-01-05,0.0,2024-11-23
2025-01-08,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-24,2025-01-05,0.0,2024-11-30
2025-01-08,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-01,2025-01-05,0.0,2024-12-07
2025-01-08,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-08,2025-01-05,0.0,2024-12-14
2025-01-08,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-15,2025-01-05,0.0,2024-12-21
2025-01-08,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-22,2025-01-05,1.0,2024-12-28
2025-01-08,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-29,2025-01-05,,2025-01-04
2025-01-15,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-13,2025-01-12,,2024-10-19
2025-01-15,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-20,2025-01-12,0.0,2024-10-26
2025-01-15,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-27,2025-01-12,0.0,2024-11-02
2025-01-15,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-03,2025-01-12,0.0,2024-11-09
2025-01-15,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-10,2025-01-12,0.0,2024-11-16
2025-01-15,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-17,2025-01-12,0.0,2024-11-23
2025-01-15,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-24,2025-01-12,0.0,2024-11-30
2025-01-15,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-01,2025-01-12,0.0,2024-12-07
2025-01-15,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-08,2025-01-12,0.0,2024-12-14
2025-01-15,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-15,2025-01-12,0.0,2024-12-21
2025-01-15,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-22,2025-01-12,1.0,2024-12-28
2025-01-15,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-29,2025-01-12,0.0,2025-01-04
2025-01-15,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-05,2025-01-12,0.0,2025-01-11
2025-01-22,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-13,2025-01-19,,2024-10-19
2025-01-22,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-20,2025-01-19,0.0,2024-10-26
2025-01-22,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-27,2025-01-19,0.0,2024-11-02
2025-01-22,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-03,2025-01-19,0.0,2024-11-09
2025-01-22,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-10,2025-01-19,0.0,2024-11-16
2025-01-22,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-17,2025-01-19,0.0,2024-11-23
2025-01-22,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-24,2025-01-19,0.0,2024-11-30
2025-01-22,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-01,2025-01-19,0.0,2024-12-07
2025-01-22,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-08,2025-01-19,0.0,2024-12-14
2025-01-22,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-15,2025-01-19,0.0,2024-12-21
2025-01-22,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-22,2025-01-19,1.0,2024-12-28
2025-01-22,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-29,2025-01-19,0.0,2025-01-04
2025-01-22,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-05,2025-01-19,0.0,2025-01-11
2025-01-29,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-13,2025-01-26,,2024-10-19
2025-01-29,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-20,2025-01-26,0.0,2024-10-26
2025-01-29,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-27,2025-01-26,0.0,2024-11-02
2025-01-29,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-03,2025-01-26,0.0,2024-11-09
2025-01-29,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-10,2025-01-26,0.0,2024-11-16
2025-01-29,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-17,2025-01-26,0.0,2024-11-23
2025-01-29,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-24,2025-01-26,0.0,2024-11-30
2025-01-29,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-01,2025-01-26,0.0,2024-12-07
2025-01-29,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-08,2025-01-26,0.0,2024-12-14
2025-01-29,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-15,2025-01-26,0.0,2024-12-21
2025-01-29,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-22,2025-01-26,1.0,2024-12-28
2025-01-29,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-29,2025-01-26,0.0,2025-01-04
2025-01-29,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-05,2025-01-26,0.0,2025-01-11
2025-01-29,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-12,2025-01-26,0.0,2025-01-18
2025-01-29,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-19,2025-01-26,0.0,2025-01-25
2025-02-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-13,2025-02-02,,2024-10-19
2025-02-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-20,2025-02-02,0.0,2024-10-26
2025-02-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-27,2025-02-02,0.0,2024-11-02
2025-02-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-03,2025-02-02,0.0,2024-11-09
2025-02-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-10,2025-02-02,0.0,2024-11-16
2025-02-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-17,2025-02-02,0.0,2024-11-23
2025-02-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-24,2025-02-02,0.0,2024-11-30
2025-02-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-01,2025-02-02,0.0,2024-12-07
2025-02-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-08,2025-02-02,0.0,2024-12-14
2025-02-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-15,2025-02-02,0.0,2024-12-21
2025-02-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-22,2025-02-02,1.0,2024-12-28
2025-02-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-29,2025-02-02,0.0,2025-01-04
2025-02-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-05,2025-02-02,0.0,2025-01-11
2025-02-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-12,2025-02-02,0.0,2025-01-18
2025-02-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-19,2025-02-02,0.0,2025-01-25
2025-02-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-26,2025-02-02,0.0,2025-02-01
2025-02-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-13,2025-02-09,,2024-10-19
2025-02-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-20,2025-02-09,0.0,2024-10-26
2025-02-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-27,2025-02-09,0.0,2024-11-02
2025-02-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-03,2025-02-09,0.0,2024-11-09
2025-02-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-10,2025-02-09,0.0,2024-11-16
2025-02-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-17,2025-02-09,0.0,2024-11-23
2025-02-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-24,2025-02-09,0.0,2024-11-30
2025-02-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-01,2025-02-09,0.0,2024-12-07
2025-02-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-08,2025-02-09,0.0,2024-12-14
2025-02-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-15,2025-02-09,0.0,2024-12-21
2025-02-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-22,2025-02-09,1.0,2024-12-28
2025-02-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-29,2025-02-09,0.0,2025-01-04
2025-02-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-05,2025-02-09,0.0,2025-01-11
2025-02-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-12,2025-02-09,0.0,2025-01-18
2025-02-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-19,2025-02-09,0.0,2025-01-25
2025-02-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-26,2025-02-09,0.0,2025-02-01
2025-02-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-02-02,2025-02-09,0.0,2025-02-08
2025-02-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-13,2025-02-16,,2024-10-19
2025-02-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-20,2025-02-16,0.0,2024-10-26
2025-02-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-27,2025-02-16,0.0,2024-11-02
2025-02-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-03,2025-02-16,0.0,2024-11-09
2025-02-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-10,2025-02-16,0.0,2024-11-16
2025-02-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-17,2025-02-16,0.0,2024-11-23
2025-02-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-24,2025-02-16,0.0,2024-11-30
2025-02-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-01,2025-02-16,0.0,2024-12-07
2025-02-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-08,2025-02-16,0.0,2024-12-14
2025-02-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-15,2025-02-16,0.0,2024-12-21
2025-02-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-22,2025-02-16,1.0,2024-12-28
2025-02-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-29,2025-02-16,0.0,2025-01-04
2025-02-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-05,2025-02-16,0.0,2025-01-11
2025-02-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-12,2025-02-16,0.0,2025-01-18
2025-02-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-19,2025-02-16,0.0,2025-01-25
2025-02-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-26,2025-02-16,0.0,2025-02-01
2025-02-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-02-02,2025-02-16,0.0,2025-02-08
2025-02-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-02-09,2025-02-16,0.0,2025-02-15
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-13,2025-02-23,,2024-10-19
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-20,2025-02-23,0.0,2024-10-26
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-27,2025-02-23,0.0,2024-11-02
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-03,2025-02-23,0.0,2024-11-09
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-10,2025-02-23,0.0,2024-11-16
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-17,2025-02-23,0.0,2024-11-23
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-24,2025-02-23,0.0,2024-11-30
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-01,2025-02-23,0.0,2024-12-07
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-08,2025-02-23,0.0,2024-12-14
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-15,2025-02-23,0.0,2024-12-21
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-22,2025-02-23,1.0,2024-12-28
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-29,2025-02-23,0.0,2025-01-04
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-05,2025-02-23,0.0,2025-01-11
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-12,2025-02-23,0.0,2025-01-18
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-19,2025-02-23,0.0,2025-01-25
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-26,2025-02-23,0.0,2025-02-01
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-02-02,2025-02-23,0.0,2025-02-08
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-02-09,2025-02-23,0.0,2025-02-15
2025-02-26,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-02-16,2025-02-23,0.0,2025-02-22
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-13,2025-03-02,,2024-10-19
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-20,2025-03-02,0.0,2024-10-26
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-27,2025-03-02,0.0,2024-11-02
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-03,2025-03-02,0.0,2024-11-09
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-10,2025-03-02,0.0,2024-11-16
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-17,2025-03-02,0.0,2024-11-23
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-24,2025-03-02,0.0,2024-11-30
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-01,2025-03-02,0.0,2024-12-07
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-08,2025-03-02,0.0,2024-12-14
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-15,2025-03-02,0.0,2024-12-21
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-22,2025-03-02,1.0,2024-12-28
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-29,2025-03-02,0.0,2025-01-04
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-05,2025-03-02,0.0,2025-01-11
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-12,2025-03-02,0.0,2025-01-18
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-19,2025-03-02,0.0,2025-01-25
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-26,2025-03-02,0.0,2025-02-01
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-02-02,2025-03-02,0.0,2025-02-08
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-02-09,2025-03-02,0.0,2025-02-15
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-02-16,2025-03-02,0.0,2025-02-22
2025-03-05,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-02-23,2025-03-02,0.0,2025-03-01
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-13,2025-03-09,,2024-10-19
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-20,2025-03-09,0.0,2024-10-26
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-27,2025-03-09,0.0,2024-11-02
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-03,2025-03-09,0.0,2024-11-09
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-10,2025-03-09,0.0,2024-11-16
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-17,2025-03-09,0.0,2024-11-23
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-24,2025-03-09,0.0,2024-11-30
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-01,2025-03-09,0.0,2024-12-07
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-08,2025-03-09,0.0,2024-12-14
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-15,2025-03-09,0.0,2024-12-21
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-22,2025-03-09,1.0,2024-12-28
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-12-29,2025-03-09,0.0,2025-01-04
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-05,2025-03-09,0.0,2025-01-11
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-12,2025-03-09,0.0,2025-01-18
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-19,2025-03-09,0.0,2025-01-25
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-01-26,2025-03-09,0.0,2025-02-01
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-02-02,2025-03-09,0.0,2025-02-08
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-02-09,2025-03-09,0.0,2025-02-15
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-02-16,2025-03-09,0.0,2025-02-22
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-02-23,2025-03-09,0.0,2025-03-01
2025-03-12,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2025-03-02,2025-03-09,0.0,2025-03-08
2025-03-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-13,2025-03-16,,2024-10-19
2025-03-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-20,2025-03-16,0.0,2024-10-26
2025-03-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-10-27,2025-03-16,0.0,2024-11-02
2025-03-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-03,2025-03-16,0.0,2024-11-09
2025-03-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-10,2025-03-16,0.0,2024-11-16
2025-03-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-17,2025-03-16,0.0,2024-11-23
2025-03-19,vi,confirmed_admissions_flu_ew_prelim,nhsn,week,2024-11-24,2025-03-16,0.0,2024-11-30
